path	group	bytes	sha256
results/constraint/align_stats.json	results/constraint	1526	b79073ea0266fa282dd3cdb96864376bbbf5fd9b228807ac644e56ef5cdd9245
results/constraint/aln_ITPR1.fasta	results/constraint	955926	0967016362ff2aeb7b4467d4e941458c33fe3066d1940d8dc014e0a88cb4aab7
results/constraint/aln_ITPR1_pass1.fasta	results/constraint	955926	0967016362ff2aeb7b4467d4e941458c33fe3066d1940d8dc014e0a88cb4aab7
results/constraint/aln_ITPR1_pass1.log	results/constraint	1536477	2788266a7ba09fc5bd7b74c202787b1cf459fc3b66280a429000152d41d325dc
results/constraint/aln_ITPR2.fasta	results/constraint	866521	045235bc4b9e70a112e7b774163300ad1cd3997c411af23ee008dcf51c4bb784
results/constraint/aln_ITPR2_pass1.fasta	results/constraint	1453504	a7f3628bf3e00cb7ab613ef7e16315c2a8ae559b9dfe94040fde10ff636e6475
results/constraint/aln_ITPR2_pass1.log	results/constraint	1824200	4c5f33ba1ebf87f066fabd5504a587ab890b660cebd5ce6b4bc1f20b8835733a
results/constraint/aln_ITPR3.fasta	results/constraint	1018687	8e83ea1ba55fc2cac835cc852349f3941dad24c11c949871d01e3732ede39541
results/constraint/aln_ITPR3_pass1.fasta	results/constraint	1018687	8e83ea1ba55fc2cac835cc852349f3941dad24c11c949871d01e3732ede39541
results/constraint/aln_ITPR3_pass1.log	results/constraint	1724855	1a4ba7e3e71c04d5d5bd7796d24bdd431f2a6ee20a291bef1368acc4f0522655
results/constraint/clinvar_transcripts.tsv	results/constraint	210	fd01d8f117902ea5569dce3adcaa6dd146ffe27d447a2b46b8c93a05b6a1d616
results/constraint/constraint_ITPR1_Q14643.tsv	results/constraint	436730	9f2650c4e2d3f60ab366e74dd6757fad23fd87e6947c9db86d22df4b76172956
results/constraint/constraint_ITPR2_Q14571.tsv	results/constraint	428434	e3d46322af364feb25f16cd8d4131ba4066596aca644a8eb62b4bc663069a495
results/constraint/constraint_ITPR3_Q14573.tsv	results/constraint	424638	d908c520c298b5434764e8403bae8f1d7911257b71b8a3da1e2438f2db40ec75
results/constraint/constraint_by_element.tsv	results/constraint	4116	8a7b82362399b0f402e1a467daec05d1cb829762a07cc615f4b3045fe3abdbfb
results/constraint/constraint_stats.json	results/constraint	5436	a40acd9448ef0f36c5847b4d2264acd3d0f4185c34f711e4b944781c7e7dcbfe
results/constraint/curated_variant_control.tsv	results/constraint	224	1c6a7b148fb1f9904821fb482e6af7ed0672eec67ecd8be80e24bff745259278
results/constraint/domain_map.tsv	results/constraint	4818	e6ae09666d00d17f47d6e6127990c8dce8895579031c8809d6264a0e1ba58a82
results/constraint/fel/ITPR1.FEL.json	results/constraint	919218	5ac9746bea25cf8c0c817927ac8861e63e00098f5e9c4b5347f4a76c233e6405
results/constraint/fel/ITPR1.FEL.log	results/constraint	318089	fb99f98c986b6f5f71b3fec11757b9d0b2a5cdf20db106de008dec4b48570532
results/constraint/fel/ITPR2.FEL.json	results/constraint	848454	878f44d87d4df06d34a65029519ff95a5ae178fc289573e8b53ce25c7ba29cf7
results/constraint/fel/ITPR2.FEL.log	results/constraint	284994	7818b08be60d77f6bcf3f43874becd425f2f6f2efeb1b54ac3061c76d41e128b
results/constraint/fel/ITPR3.FEL.json	results/constraint	920987	90c0f8fbd2c1161aa24214a2720c798f64bbf8efc58627a5afb3ad4b827274f8
results/constraint/fel/ITPR3.FEL.log	results/constraint	290985	64ba7f9902af6d071922546a7d8067c8423e49e6d43c02e6bcaaaefd5388d38f
results/constraint/fel_sites.tsv	results/constraint	864743	b3f338776c6bcd62f816344288057eef88c54317debe7ce8ef4e21a547a299f1
results/constraint/fel_status.tsv	results/constraint	219	1d1ec6f4b8e5fde3211943b1d7f978c172c9bb2bc70d3f715b7b18e8f2b7f73e
results/constraint/figures/s17_channel_profile.pdf	results/constraint	18981	d4fc4250c27cef9b8f6af0e9a03df015fca8b5fcbc24c95fdd754414879cd5c0
results/constraint/figures/s17_channel_profile.png	results/constraint	165171	13a06f12769e47d4720a677a7de39909468e60b6bfb19abf077d1ff0996a94d8
results/constraint/figures/s17_elements.pdf	results/constraint	19501	b438b9478d793a887689156b171fb61b5315742d0394ddc35a042dd032633eca
results/constraint/figures/s17_elements.png	results/constraint	150921	b1c84558ae96f80686a2ef1828b3929f36aeb525c8b7839913895d6286098734
results/constraint/figures/s17_functional_sites.pdf	results/constraint	19293	604e7ef041ef2fe0a54be63618ad40e377d96174a705ff49b109574f1df446c2
results/constraint/figures/s17_functional_sites.png	results/constraint	202529	29576b721a182800dc851ddb6f36b05f80ef62bc26697b9d29a80d2a74238226
results/constraint/figures/s17_variant_classifier.pdf	results/constraint	18110	eed81e803ef8c14c0bdfa498d16f144707f2a25aa41c39537b30d854cf091329
results/constraint/figures/s17_variant_classifier.png	results/constraint	204657	dc6f869145e7377f3d2c27ea8e0ef702a7b1733219e78c6e48603f85dedebbee
results/constraint/functional_site_constraint.tsv	results/constraint	775	73e0e1b1ade856b99b56f34022f320f3c868630509f463b88a66b6694b0ca495
results/constraint/functional_sites.tsv	results/constraint	2662	ac746b059d7fc89d53f4da8abc2213934c50a264b9cb036712ba5281b099ae13
results/constraint/layer_sizes.tsv	results/constraint	561	02f203226c1ea9912dc6476078b7da61c73f5a30fce36bad906bfaa1a1a932c1
results/constraint/mafft_ITPR1.log	results/constraint	1536477	2788266a7ba09fc5bd7b74c202787b1cf459fc3b66280a429000152d41d325dc
results/constraint/mafft_ITPR2.log	results/constraint	1401608	8e15199cbf0300b2238e19d5d688e88a745d975cb9a088a5998ee83085e55908
results/constraint/mafft_ITPR3.log	results/constraint	1724855	1a4ba7e3e71c04d5d5bd7796d24bdd431f2a6ee20a291bef1368acc4f0522655
results/constraint/metric_controls.tsv	results/constraint	4200	f10c490e14c1dd38387eda49e2ece31e481debb060504e9ead3190960d9cc24c
results/constraint/ortholog_shape.tsv	results/constraint	57384	2af73975c4bf0abfb1d087d54cdf063eea5dad9c413f4d0f677f626b7b36ef7f
results/constraint/orthologs_ITPR1.fasta	results/constraint	749425	3323a984ed85af920e8c4c46cda46d4fd3615a22d5cecf6b7affeaa92272e51c
results/constraint/orthologs_ITPR2.fasta	results/constraint	690050	17546d92673d4c46b2567bee54b4b2fe10b30632ba75949844891c209433fd6e
results/constraint/orthologs_ITPR3.fasta	results/constraint	725494	5f7c8b7dbbe59b79dd48ca9a435e71207abd50d44dac6f341cfbf7fe184bfe53
results/constraint/orthologs_manifest.tsv	results/constraint	183800	504aa188b041b1b894a28175268eaca22ce60a1a3defe462504fdeee21d8ca36
results/constraint/painted/constraint_model_A0A8M6Z266.pdb	results/constraint	208173	87c8068f89af08995d52f2543485545446d5e455e5d7033eece5c906f13f5df1
results/constraint/painted/constraint_model_A0A8M9PQQ3.pdb	results/constraint	210543	2222b4f78e3e7d2ad66fc15fe61dd5edb17787ccd66c28e93acefc655d5f6b3f
results/constraint/painted/constraint_model_P11881.pdb	results/constraint	212834	51d1f215bce16499996b7cf9c9a505e1b33692d5173ef3cf9594497d627d31f0
results/constraint/painted/constraint_model_P70227.pdb	results/constraint	210938	371aec2f0c3e038c6b0ffe658fe3715e84d5d52f92c70feb142748eec08998ab
results/constraint/painted/constraint_model_Q14573.pdb	results/constraint	211017	59468c646d1eb441b103b4bf2361ffe7a205dc94aeb2bb5adc9d9bc834cbd173
results/constraint/painted/constraint_model_Q14643.pdb	results/constraint	212913	62d193837018a95ebc09a87d4e20d4dbd133038c114396956724854aefa3b6e2
results/constraint/painted/constraint_model_Q63269.pdb	results/constraint	210938	ecfe59fb99a5338a07194c8366d6d29947af6e67e19ff3ed1d57d76371078027
results/constraint/painted/constraint_model_Q9Z329.pdb	results/constraint	210780	f35766075cadefc66d149282f7736804f8a98092ddb81a935a133bc7789ebdee
results/constraint/painted/constraint_reference_ITPR1_7LHF.pdb	results/constraint	181708	954f0a634e4790c79bbd6467b99d820ee043ee76b1f9266c10e4dbe23acb43ec
results/constraint/painted/constraint_reference_ITPR2_9YKK.pdb	results/constraint	171280	eee8f61316bab49cf55c4a37a072c77818be8a582ca99c3a2e91a249cc0fe633
results/constraint/painted/constraint_reference_ITPR3_8TKG.pdb	results/constraint	174598	a99fd7c1ae3efe8e0677f06ca45f68f89eee382a302606decb3903c5ace54e33
results/constraint/painted/constraint_state_panel_ITPR3_6DQJ.pdb	results/constraint	172307	1fe71af326b4dff1cdc4a934c493f1cc9578a876ccff45d36a5d31efaba6642b
results/constraint/painted/constraint_state_panel_ITPR3_7T3P.pdb	results/constraint	161721	420807d8d4ea99aea58dfbcdd6de507ebb00294b063e78be75297e1ec4be4a08
results/constraint/painted/constraint_state_panel_ITPR3_8TKF.pdb	results/constraint	179496	a27877c7ddd59c0cd8701f15c5fa181ce8e638e83cdea689407556eee4126218
results/constraint/painted/constraint_state_panel_ITPR3_8TKH.pdb	results/constraint	179180	049ef9f943d1b63c56005e5a93cc63a5a8b8cf5e8178b816e090366d20580855
results/constraint/painted/constraint_state_panel_ITPR3_8TLA.pdb	results/constraint	160694	6fb7c2245a30a3a34ba998f5a9d5e16f18199c264f3dbd6951c3a8d19fa792c2
results/constraint/painted/selection_model_A0A8M6Z266.pdb	results/constraint	208173	a2724bd0b305bce132f63b90b9a40afa24a0387d922add6e67366aaf256f8948
results/constraint/painted/selection_model_A0A8M9PQQ3.pdb	results/constraint	210543	827eaaf69092319bc26956741b4bbc00075d5e4fed6765d67f6adccf6846da89
results/constraint/painted/selection_model_P11881.pdb	results/constraint	212834	0ee8105a754294d6dd23f5b8daf20d177a3ab4663e65f14949f2f19d7b705310
results/constraint/painted/selection_model_P70227.pdb	results/constraint	210938	9217cea012e8ef568ea947eb32a13df0a5a9971f5023781616ea004f0b8125ce
results/constraint/painted/selection_model_Q14573.pdb	results/constraint	211017	111ff3064da045cf4f0ada6747c81630c691723df8162131846bf6ed102b7cc4
results/constraint/painted/selection_model_Q14643.pdb	results/constraint	212913	66915c9bd0e73d747e050689bbb6164c6572712e2d952df61dff5b342e3cb726
results/constraint/painted/selection_model_Q63269.pdb	results/constraint	210938	8826ee6af30b4a6922b87dffd8d31b0ecb52b6d80c7e222891c8fc289fb7902b
results/constraint/painted/selection_model_Q9Z329.pdb	results/constraint	210780	91866425b8f3d25cf80bd2a29c9e8c906577ade3886841673000ac6e3d183f4b
results/constraint/painted/selection_reference_ITPR1_7LHF.pdb	results/constraint	181708	02f0b7237b255439696c407d0c22c2b63c3e69c78755b86b9434e2b1846bf40f
results/constraint/painted/selection_reference_ITPR2_9YKK.pdb	results/constraint	171280	a8f2f6701c347861f702e9dc5304d3401ef1d6beb59d1b2fd41d362994bf8a7c
