label	ITPR1_Apteryx_mantelli_North_Island_brown_ki_A0ABM4F3U0	ITPR1_Bos_taurus_Bovine_Q9TU34	ITPR1_Chanos_chanos_Milkfish_Mugil_chanos_A0A6J2VNY7	ITPR1_Chanos_chanos_Milkfish_Mugil_chanos_A0A6J2VJN0	ITPR1_Danio_rerio_Zebrafish_Brachydanio_reri_A0A8M2BDG0	ITPR1_Danio_rerio_Zebrafish_Brachydanio_reri_A0AC58JVG8	ITPR1_Danio_rerio_Zebrafish_Brachydanio_reri_A0AB32U288	ITPR1_Gallus_gallus_Chicken_A0A8V0ZJT0	ITPR1_Homo_sapiens_Human_Q14643	ITPR1_Latimeria_chalumnae_Coelacanth_H3A1P5	ITPR1_Mus_musculus_Mouse_P11881	ITPR1_Podarcis_muralis_Wall_lizard_Lacerta_m_A0A670JBK6	ITPR1_Salarias_fasciatus_Jewelled_blenny_Ble_A0A672IUQ7	ITPR1_Somniosus_microcephalus_GCF_052327205.1_ITPR1_147905519	ITPR1_Xenopus_tropicalis_Western_clawed_frog_A0A8J0T3U5	ITPR2_Astatotilapia_calliptera_Eastern_river_A0AAX7UHL1	ITPR2_Danio_rerio_Zebrafish_Brachydanio_reri_A0A8M9PQQ3	ITPR2_Echinorhinus_cookei_GCA_057876775.1_ITPR2_17288896	ITPR2_Gallus_gallus_Chicken_F1P1X4	ITPR2_Gekko_japonicus_Schlegel_s_Japanese_ge_A0ABM1LG32	ITPR2_Homo_sapiens_Human_Q14571	ITPR2_Mus_musculus_Mouse_Q9Z329	ITPR2_Nibea_albiflora_GCA_014281875.1_ITPR2_12447838	ITPR2_Rattus_norvegicus_Rat_P29995	ITPR2_Strigops_habroptila_Kakapo_A0A672UP22	ITPR2_Xenopus_tropicalis_Western_clawed_frog_A0A6I8RGU0	ITPR3_Athene_cunicularia_Burrowing_owl_Speot_A0A663MIF9	ITPR3_Callorhinchus_milii_Ghost_shark_A0A4W3GWE7	ITPR3_Copsychus_sechellarum_GCA_054084135.1_ITPR3_2574051	ITPR3_Danio_rerio_Zebrafish_Brachydanio_reri_A0A8M6Z266	ITPR3_Echinorhinus_cookei_GCA_057876775.1_ITPR3_46076206	ITPR3_Gallus_gallus_Chicken_A0A8V1ACE6	ITPR3_Homo_sapiens_Human_Q14573	ITPR3_Hymenochirus_boettgeri_GCA_019447015.1_ITPR3_126480658	ITPR3_Latimeria_chalumnae_Coelacanth_H3B932	ITPR3_Mus_musculus_Mouse_P70227	ITPR3_Nothobranchius_furzeri_Turquoise_killi_A0A8C6KWV8	ITPR3_Pogona_vitticeps_central_bearded_drago_A0A6J0TV85	ITPR3_Rattus_norvegicus_Rat_Q63269	ITPR3_Saguinus_oedipus_GCA_031835075.1_ITPR3_43596197	ITPR3_Sousa_chinensis_GCA_007760645.1_ITPR3_5949234	ITPR3_Sphenodon_punctatus_GCA_003113815.1_ITPR3_3264626	ITPR3_Spizella_passerina_GCA_056776345.1_ITPR3_2783550	ITPR3_Xenopus_tropicalis_Western_clawed_frog_A0A8J0SYK9	vertebrate_basal_Callorhinchus_milii_Ghost_shark_A0A4W3JHJ0	vertebrate_basal_Callorhinchus_milii_Ghost_shark_A0A4W3IQL0	vertebrate_basal_Callorhinchus_milii_Ghost_shark_A0A4W3JQ24	vertebrate_basal_Chiloscyllium_punctatum_Brownbanded_ba_A0A401SQC9	vertebrate_basal_Chiloscyllium_punctatum_Brownbanded_ba_A0A401S8Q3	vertebrate_basal_Chiloscyllium_punctatum_Brownbanded_ba_A0A401RNU3	vertebrate_basal_Latimeria_chalumnae_GCF_037176945.1_ITPR1_35775795	vertebrate_basal_Myxine_glutinosa_GCF_964187855.1_ITPR1_86116883	vertebrate_basal_Myxine_glutinosa_GCF_964187855.1_ITPR1_122839381	vertebrate_basal_Myxine_glutinosa_GCF_964187855.1_ITPR1_297520938	vertebrate_basal_Petromyzon_marinus_Sea_lamprey_A0AAJ7U4X1	vertebrate_basal_Petromyzon_marinus_Sea_lamprey_A0ACM8BRT5	vertebrate_basal_Petromyzon_marinus_Sea_lamprey_A0ACM8C056	invert_metazoa_Actinia_tenebrosa_Australian_red_warat_A0A6P8IUM8	invert_metazoa_Amphimedon_queenslandica_Sponge_A0AAN0JIF7	invert_metazoa_Araneus_ventricosus_Orbweaver_spider_E_A0A4Y2F2N2	invert_metazoa_Brachionus_calyciflorus_A0A813MP72	invert_metazoa_Branchiostoma_lanceolatum_Common_lance_A0A8K0A0Y4	invert_metazoa_Bugula_neritina_Brown_bryozoan_Sertula_A0A7J7J401	invert_metazoa_Caenorhabditis_elegans_Q9Y0A1	invert_metazoa_Capitella_teleta_Polychaete_worm_R7TPX0	invert_metazoa_Convolutriloba_macropyga_GCF_964194025.1_copy1_11915090	invert_metazoa_Dicyema_japonicum_GCA_011109175.1_copy1_1388155	invert_metazoa_Dimorphilus_gyrociliatus_GCA_904063045.1_copy4_2597059	invert_metazoa_Dimorphilus_gyrociliatus_GCA_904063045.1_copy1_1267705	invert_metazoa_Dimorphilus_gyrociliatus_GCA_904063045.1_copy5_3583648	invert_metazoa_Dimorphilus_gyrociliatus_GCA_904063045.1_copy2_131952	invert_metazoa_Drosophila_melanogaster_Fruit_fly_P29993	invert_metazoa_Dugesia_japonica_Planarian_R9S1J3	invert_metazoa_Dysidea_avara_GCF_963678975.1_copy7_13836631	invert_metazoa_Dysidea_avara_GCF_963678975.1_copy5_27474136	invert_metazoa_Dysidea_avara_GCF_963678975.1_copy2_7972063	invert_metazoa_Dysidea_avara_GCF_963678975.1_copy6_5305343	invert_metazoa_Epiperipatus_broadwayi_GCA_028023455.1_copy1_8600421	invert_metazoa_Fasciola_hepatica_Liver_fluke_A0A4E0RYC0	invert_metazoa_Flaccisagitta_enflata_GCA_965153355.1_copy1_35611522	invert_metazoa_Gordionus_wolterstorffii_GCA_976986565.1_copy1_11909076	invert_metazoa_Hirondellea_gigas_A0A6A7G5P7	invert_metazoa_Hypsibius_exemplaris_Freshwater_tardig_A0A1W0X7L5	invert_metazoa_Intoshia_linei_GCA_001642005.1_copy1_548	invert_metazoa_Lepidodermella_squamata_GCA_047495785.1_copy1_1478289	invert_metazoa_Limulus_polyphemus_Atlantic_horseshoe__A0ABM1SEU6	invert_metazoa_Lingula_anatina_Brachiopod_Lingula_ung_A0A1S3JYY5	invert_metazoa_Littorina_saxatilis_A0AAN9BAK1	invert_metazoa_Macrostomum_lignano_GCA_002269645.1_copy10_370736	invert_metazoa_Macrostomum_lignano_GCA_002269645.1_copy8_50053	invert_metazoa_Macrostomum_lignano_GCA_002269645.1_copy5_191213	invert_metazoa_Macrostomum_lignano_GCA_002269645.1_copy2_9986	invert_metazoa_Mnemiopsis_leidyi_Sea_walnut_Warty_com_A0ACF8YJ40	invert_metazoa_Mytilus_coruscus_Sea_mussel_A0A6J7ZY28	invert_metazoa_Neoechinorhynchus_agilis_GCA_051530055.1_copy1_5945861	invert_metazoa_Patiria_pectinifera_Starfish_Asterina__Q8WSR4	invert_metazoa_Phallusia_mammillata_A0A6F9DES0	invert_metazoa_Phoronis_australis_GCA_055505105.1_copy2_18943062	invert_metazoa_Raillietiella_orientalis_GCA_036172245.1_copy1_155838	invert_metazoa_Saccoglossus_kowalevskii_Acorn_worm_A0ACM8C709	invert_metazoa_Trichinella_britovi_Parasitic_roundwor_A0A0V1CUW8	invert_metazoa_Trichoplax_adhaerens_Trichoplax_reptan_B3RUD1	invert_metazoa_Tubiluchus_corallicola_GCA_030141605.1_copy1_290621	invert_metazoa_Tubulanus_polymorphus_GCF_964204645.1_copy2_7918633	plant_Chlamydomonas_reinhardtii_Chlamydomona_A0A2K3CTW4	plant_Cymbomonas_tetramitiformis_A0AAE0G204	plant_Tetrabaena_socialis_A0A2J8AAQ9	protist_Acanthamoeba_castellanii_strain_ATCC_3_L8GF85	protist_Aphanomyces_stellatus_A0A485LKV7	protist_Aureococcus_anophagefferens_GCF_000186865.1_copy2_139898	protist_Dictyostelium_discoideum_Social_amoeba_Q9NA13	protist_Fonticula_alba_Slime_mold_A0A058ZDJ2	protist_Leishmania_martiniquensis_A0A836HD65	protist_Naegleria_fowleri_Brain_eating_amoeba_A0A6A5C2J4	protist_Naegleria_lovaniensis_Amoeba_A0AA88KEU5	protist_Paratrimastix_pyriformis_A0ABQ8UZM6	protist_Prymnesium_parvum_Toxic_golden_alga_A0AB34K5R9	protist_Saprolegnia_diclina_strain_VS20_T0QLN2	protist_Stentor_coeruleus_GCA_001970955.1_copy5_35430	protist_Stentor_coeruleus_GCA_001970955.1_copy3_5764	protist_Stentor_coeruleus_GCA_001970955.1_copy2_370	protist_Stentor_coeruleus_GCA_001970955.1_copy1_8516	protist_Stylonychia_lemnae_Ciliate_A0A078ASZ8	protist_Triparma_laevis_f._longispina_A0A9W7DWA0	protist_Triparma_retinervis_A0A9W7AFH6	protist_Vermamoeba_vermiformis_GCA_020696425.1_copy1_85472	fungi_Entomophthora_muscae_A0ACC2TPX2	fungi_Jimgerdemannia_flammicorona_A0A433QY11	RYR_Caenorhabditis_elegans_Q94279	RYR_Drosophila_melanogaster_Fruit_fly_Q24498	RYR_Hemicentrotus_pulcherrimus_Sea_urchin__Q8TA74	RYR_Homo_sapiens_Human_P21817	RYR_Homo_sapiens_Human_Q92736	RYR_Homo_sapiens_Human_Q15413
ITPR1_Apteryx_mantelli_North_Island_brown_ki_A0ABM4F3U0	1.0000	0.9794	0.9149	0.9509	0.9103	0.9103	0.9394	0.9977	0.9869	0.9116	0.9863	0.9886	0.9371	0.9177	0.9617	0.7671	0.7623	0.8069	0.8097	0.8074	0.8063	0.8080	0.7760	0.8069	0.8114	0.8063	0.7429	0.7360	0.7521	0.7326	0.7383	0.7520	0.7469	0.7343	0.7224	0.7429	0.7354	0.7486	0.7411	0.7469	0.7457	0.7480	0.7527	0.7383	0.8989	0.9143	0.8097	0.9246	0.7143	0.6326	0.9098	0.7366	0.7834	0.8000	0.8623	0.8286	0.7881	0.7509	0.5234	0.7800	0.6214	0.7960	0.1497	0.5077	0.7749	0.6423	0.4891	0.2379	0.7069	0.2501	0.2436	0.7245	0.6303	0.2333	0.2188	0.2217	0.2253	0.7453	0.3836	0.6461	0.6107	0.6682	0.5696	0.1373	0.2447	0.7691	0.7269	0.7600	0.2315	0.2349	0.2360	0.6465	0.6440	0.2442	0.1777	0.7967	0.6909	0.2288	0.5990	0.2584	0.5123	0.2481	0.4529	0.2424	0.2169	0.2624	0.1661	0.3210	0.2519	0.2365	0.2112	0.3945	0.2085	0.2500	0.2758	0.2064	0.2377	0.2513	0.2500	0.2312	0.2376	0.2524	0.2797	0.2308	0.2139	0.3114	0.2536	0.2656	0.2358	0.2329	0.2323	0.2288	0.2261	0.2295
ITPR1_Bos_taurus_Bovine_Q9TU34	0.9794	1.0000	0.9074	0.9406	0.9011	0.9011	0.9286	0.9789	0.9914	0.9036	0.9909	0.9777	0.9291	0.9109	0.9549	0.7620	0.7566	0.8023	0.8051	0.8023	0.8034	0.8051	0.7714	0.8034	0.8063	0.8023	0.7366	0.7297	0.7453	0.7274	0.7331	0.7457	0.7423	0.7286	0.7173	0.7400	0.7291	0.7429	0.7383	0.7423	0.7417	0.7429	0.7453	0.7331	0.8937	0.9086	0.8063	0.9189	0.7074	0.6297	0.9018	0.7331	0.7777	0.7960	0.8554	0.8234	0.7801	0.7423	0.5200	0.7749	0.6156	0.7903	0.1463	0.5026	0.7663	0.6377	0.4851	0.2367	0.7017	0.2473	0.2419	0.7153	0.6234	0.2327	0.2177	0.2199	0.2242	0.7413	0.3818	0.6416	0.6056	0.6602	0.5651	0.1385	0.2424	0.7629	0.7229	0.7543	0.2303	0.2332	0.2332	0.6453	0.6394	0.2436	0.1766	0.7898	0.6869	0.2270	0.5927	0.2567	0.5083	0.2464	0.4489	0.2407	0.2163	0.2612	0.1644	0.3181	0.2490	0.2359	0.2112	0.3917	0.2080	0.2489	0.2747	0.2035	0.2349	0.2490	0.2489	0.2300	0.2359	0.2496	0.2768	0.2268	0.2116	0.3080	0.2490	0.2638	0.2323	0.2295	0.2301	0.2271	0.2238	0.2284
ITPR1_Chanos_chanos_Milkfish_Mugil_chanos_A0A6J2VNY7	0.9149	0.9074	1.0000	0.9183	0.9514	0.9514	0.9131	0.9143	0.9120	0.8659	0.9131	0.9143	0.9309	0.8709	0.9109	0.7534	0.7497	0.7846	0.7851	0.7829	0.7811	0.7829	0.7629	0.7811	0.7846	0.7817	0.7274	0.7177	0.7344	0.7183	0.7211	0.7360	0.7320	0.7171	0.7025	0.7303	0.7240	0.7337	0.7297	0.7331	0.7303	0.7326	0.7350	0.7246	0.8526	0.8680	0.7857	0.8771	0.6937	0.6120	0.8653	0.7280	0.7726	0.7840	0.8343	0.8171	0.7744	0.7314	0.5166	0.7617	0.6065	0.7709	0.1503	0.4997	0.7566	0.6251	0.4771	0.2356	0.6891	0.2513	0.2379	0.7028	0.6234	0.2333	0.2194	0.2217	0.2259	0.7270	0.3790	0.6307	0.5959	0.6568	0.5588	0.1373	0.2447	0.7526	0.7171	0.7326	0.2309	0.2332	0.2355	0.6413	0.6354	0.2436	0.1731	0.7687	0.6777	0.2299	0.5859	0.2556	0.5089	0.2481	0.4352	0.2447	0.2163	0.2607	0.1632	0.3204	0.2422	0.2393	0.2095	0.3928	0.2080	0.2466	0.2758	0.2070	0.2366	0.2473	0.2443	0.2277	0.2370	0.2484	0.2791	0.2336	0.2116	0.3063	0.2490	0.2673	0.2306	0.2346	0.2335	0.2334	0.2295	0.2335
ITPR1_Chanos_chanos_Milkfish_Mugil_chanos_A0A6J2VJN0	0.9509	0.9406	0.9183	1.0000	0.9120	0.9120	0.9811	0.9509	0.9474	0.8916	0.9474	0.9526	0.9503	0.9051	0.9411	0.7626	0.7571	0.8046	0.8051	0.8046	0.7971	0.7989	0.7709	0.7989	0.8046	0.8034	0.7366	0.7263	0.7459	0.7246	0.7303	0.7451	0.7377	0.7280	0.7116	0.7337	0.7297	0.7400	0.7320	0.7394	0.7371	0.7406	0.7459	0.7331	0.8869	0.9029	0.8051	0.9120	0.7040	0.6297	0.8893	0.7309	0.7789	0.7920	0.8491	0.8280	0.7818	0.7480	0.5183	0.7743	0.6168	0.7869	0.1514	0.5037	0.7714	0.6354	0.4817	0.2373	0.7057	0.2479	0.2413	0.7176	0.6240	0.2316	0.2171	0.2222	0.2213	0.7396	0.3824	0.6444	0.6084	0.6602	0.5645	0.1385	0.2459	0.7657	0.7206	0.7491	0.2326	0.2338	0.2372	0.6425	0.6411	0.2459	0.1731	0.7818	0.6851	0.2310	0.5956	0.2584	0.5089	0.2453	0.4460	0.2442	0.2163	0.2612	0.1661	0.3170	0.2473	0.2359	0.2163	0.3900	0.2074	0.2466	0.2770	0.2047	0.2377	0.2473	0.2466	0.2277	0.2364	0.2484	0.2791	0.2330	0.2139	0.3103	0.2524	0.2650	0.2312	0.2312	0.2301	0.2265	0.2238	0.2267
ITPR1_Danio_rerio_Zebrafish_Brachydanio_reri_A0A8M2BDG0	0.9103	0.9011	0.9514	0.9120	1.0000	1.0000	0.9057	0.9103	0.9069	0.8631	0.9080	0.9114	0.9240	0.8703	0.9040	0.7517	0.7474	0.7823	0.7823	0.7834	0.7806	0.7800	0.7614	0.7783	0.7817	0.7806	0.7251	0.7151	0.7322	0.7154	0.7203	0.7343	0.7320	0.7160	0.7047	0.7291	0.7217	0.7349	0.7286	0.7320	0.7297	0.7326	0.7316	0.7234	0.8491	0.8651	0.7806	0.8726	0.6949	0.6138	0.8619	0.7240	0.7680	0.7840	0.8343	0.8126	0.7710	0.7320	0.5154	0.7600	0.6065	0.7691	0.1528	0.4997	0.7526	0.6274	0.4788	0.2371	0.6880	0.2494	0.2377	0.7068	0.6276	0.2291	0.2192	0.2192	0.2240	0.7273	0.3769	0.6313	0.5993	0.6556	0.5603	0.1358	0.2451	0.7503	0.7151	0.7343	0.2319	0.2330	0.2347	0.6368	0.6366	0.2440	0.1712	0.7676	0.6806	0.2303	0.5880	0.2543	0.5157	0.2474	0.4368	0.2440	0.2160	0.2594	0.1640	0.3187	0.2426	0.2369	0.2075	0.3950	0.2100	0.2470	0.2792	0.2062	0.2410	0.2500	0.2459	0.2287	0.2351	0.2454	0.2744	0.2323	0.2114	0.3039	0.2494	0.2660	0.2275	0.2315	0.2298	0.2336	0.2269	0.2320
ITPR1_Danio_rerio_Zebrafish_Brachydanio_reri_A0AC58JVG8	0.9103	0.9011	0.9514	0.9120	1.0000	1.0000	0.9057	0.9103	0.9069	0.8631	0.9080	0.9114	0.9240	0.8703	0.9040	0.7517	0.7474	0.7823	0.7823	0.7834	0.7806	0.7800	0.7614	0.7783	0.7817	0.7806	0.7251	0.7151	0.7322	0.7154	0.7203	0.7343	0.7320	0.7160	0.7047	0.7291	0.7217	0.7349	0.7286	0.7320	0.7297	0.7326	0.7316	0.7234	0.8491	0.8651	0.7806	0.8726	0.6949	0.6138	0.8619	0.7240	0.7680	0.7840	0.8343	0.8126	0.7710	0.7320	0.5154	0.7600	0.6065	0.7691	0.1528	0.4997	0.7526	0.6274	0.4788	0.2371	0.6880	0.2494	0.2377	0.7068	0.6276	0.2291	0.2192	0.2192	0.2240	0.7273	0.3769	0.6313	0.5993	0.6556	0.5603	0.1358	0.2451	0.7503	0.7151	0.7343	0.2319	0.2330	0.2347	0.6368	0.6366	0.2440	0.1712	0.7676	0.6806	0.2303	0.5880	0.2543	0.5157	0.2474	0.4368	0.2440	0.2160	0.2594	0.1640	0.3187	0.2426	0.2369	0.2075	0.3950	0.2100	0.2470	0.2792	0.2062	0.2410	0.2500	0.2459	0.2287	0.2351	0.2454	0.2744	0.2323	0.2114	0.3039	0.2494	0.2660	0.2275	0.2315	0.2298	0.2336	0.2269	0.2320
ITPR1_Danio_rerio_Zebrafish_Brachydanio_reri_A0AB32U288	0.9394	0.9286	0.9131	0.9811	0.9057	0.9057	1.0000	0.9400	0.9366	0.8819	0.9371	0.9411	0.9394	0.8920	0.9314	0.7591	0.7526	0.8000	0.7977	0.7971	0.7920	0.7926	0.7646	0.7920	0.7983	0.7943	0.7309	0.7223	0.7407	0.7200	0.7269	0.7400	0.7303	0.7229	0.7082	0.7280	0.7257	0.7354	0.7257	0.7314	0.7297	0.7366	0.7407	0.7286	0.8771	0.8914	0.7983	0.8989	0.6994	0.6257	0.8796	0.7269	0.7771	0.7891	0.8451	0.8269	0.7756	0.7429	0.5143	0.7714	0.6122	0.7846	0.1503	0.5043	0.7691	0.6326	0.4817	0.2379	0.7017	0.2467	0.2430	0.7159	0.6229	0.2305	0.2171	0.2211	0.2202	0.7379	0.3790	0.6398	0.6045	0.6613	0.5628	0.1379	0.2447	0.7629	0.7171	0.7480	0.2315	0.2309	0.2360	0.6396	0.6366	0.2447	0.1726	0.7733	0.6817	0.2293	0.5927	0.2567	0.5077	0.2453	0.4449	0.2453	0.2146	0.2624	0.1638	0.3153	0.2473	0.2376	0.2163	0.3883	0.2085	0.2449	0.2730	0.2041	0.2371	0.2479	0.2460	0.2295	0.2370	0.2496	0.2768	0.2336	0.2133	0.3080	0.2501	0.2656	0.2295	0.2312	0.2301	0.2265	0.2232	0.2249
ITPR1_Gallus_gallus_Chicken_A0A8V0ZJT0	0.9977	0.9789	0.9143	0.9509	0.9103	0.9103	0.9400	1.0000	0.9863	0.9116	0.9857	0.9869	0.9377	0.9171	0.9606	0.7677	0.7617	0.8063	0.8109	0.8086	0.8074	0.8091	0.7766	0.8080	0.8126	0.8063	0.7423	0.7349	0.7516	0.7331	0.7371	0.7514	0.7463	0.7337	0.7213	0.7423	0.7360	0.7486	0.7406	0.7463	0.7451	0.7469	0.7521	0.7371	0.8989	0.9143	0.8103	0.9240	0.7131	0.6331	0.9092	0.7366	0.7829	0.7994	0.8611	0.8291	0.7875	0.7497	0.5228	0.7800	0.6214	0.7960	0.1503	0.5083	0.7737	0.6423	0.4903	0.2384	0.7063	0.2507	0.2442	0.7245	0.6297	0.2339	0.2194	0.2217	0.2253	0.7459	0.3830	0.6461	0.6107	0.6688	0.5696	0.1379	0.2459	0.7686	0.7269	0.7594	0.2326	0.2360	0.2372	0.6465	0.6434	0.2459	0.1777	0.7955	0.6909	0.2299	0.5978	0.2584	0.5128	0.2481	0.4535	0.2436	0.2169	0.2618	0.1655	0.3204	0.2513	0.2359	0.2118	0.3945	0.2097	0.2494	0.2758	0.2064	0.2377	0.2507	0.2500	0.2312	0.2376	0.2524	0.2797	0.2308	0.2145	0.3109	0.2530	0.2656	0.2358	0.2329	0.2323	0.2288	0.2261	0.2295
ITPR1_Homo_sapiens_Human_Q14643	0.9869	0.9914	0.9120	0.9474	0.9069	0.9069	0.9366	0.9863	1.0000	0.9087	0.9971	0.9851	0.9360	0.9166	0.9611	0.7654	0.7606	0.8057	0.8080	0.8051	0.8057	0.8074	0.7754	0.8057	0.8091	0.8051	0.7394	0.7326	0.7493	0.7297	0.7360	0.7486	0.7446	0.7314	0.7207	0.7423	0.7326	0.7469	0.7406	0.7446	0.7440	0.7469	0.7493	0.7360	0.8994	0.9143	0.8091	0.9240	0.7109	0.6331	0.9070	0.7366	0.7817	0.8000	0.8611	0.8280	0.7847	0.7486	0.5234	0.7771	0.6174	0.7960	0.1497	0.5060	0.7714	0.6400	0.4880	0.2379	0.7051	0.2496	0.2430	0.7205	0.6280	0.2333	0.2199	0.2222	0.2248	0.7441	0.3830	0.6444	0.6096	0.6653	0.5679	0.1379	0.2436	0.7669	0.7263	0.7589	0.2320	0.2355	0.2355	0.6471	0.6434	0.2442	0.1783	0.7955	0.6903	0.2293	0.5978	0.2578	0.5111	0.2487	0.4529	0.2424	0.2180	0.2635	0.1655	0.3210	0.2519	0.2371	0.2118	0.3951	0.2097	0.2494	0.2770	0.2052	0.2371	0.2507	0.2523	0.2306	0.2370	0.2507	0.2785	0.2302	0.2133	0.3114	0.2519	0.2661	0.2341	0.2312	0.2312	0.2299	0.2255	0.2301
ITPR1_Latimeria_chalumnae_Coelacanth_H3A1P5	0.9116	0.9036	0.8659	0.8916	0.8631	0.8631	0.8819	0.9116	0.9087	1.0000	0.9082	0.9110	0.8848	0.8671	0.8967	0.7162	0.7171	0.7576	0.7598	0.7564	0.7593	0.7593	0.7279	0.7576	0.7616	0.7564	0.6954	0.6920	0.7041	0.6863	0.6948	0.7045	0.7005	0.6855	0.6716	0.6971	0.6874	0.6999	0.6954	0.7005	0.6982	0.7034	0.7047	0.6920	0.8574	0.8705	0.7593	0.8756	0.6760	0.5841	0.9890	0.6942	0.7456	0.7519	0.8100	0.7889	0.7406	0.7068	0.4866	0.7325	0.5849	0.7507	0.1423	0.4749	0.7285	0.5978	0.4564	0.2248	0.6640	0.2380	0.2310	0.6822	0.5956	0.2240	0.2171	0.2189	0.2191	0.7007	0.3601	0.6023	0.5744	0.6300	0.5328	0.1345	0.2326	0.7210	0.6948	0.7108	0.2188	0.2228	0.2211	0.6106	0.6058	0.2363	0.1603	0.7452	0.6480	0.2241	0.5849	0.2453	0.4806	0.2379	0.4330	0.2315	0.2095	0.2493	0.1564	0.3018	0.2421	0.2251	0.2015	0.3699	0.2005	0.2383	0.2618	0.2001	0.2305	0.2416	0.2363	0.2220	0.2243	0.2369	0.2644	0.2191	0.2087	0.2927	0.2364	0.2509	0.2247	0.2230	0.2184	0.2229	0.2196	0.2213
